image_id,width_cm,height_cm,size_cm2,aspect_ratio,medium,style,artist_experience_years,artist_previous_sales,artist_reputation_score,country,is_original,edition_size,condition,year_created,time_taken_hours,ai_quality_score,ai_authenticity_score,image_brightness_score,image_contrast_score,composition_score,color_harmony_score,subject_complexity_score,market_demand_index,price_usd
ART_02912,109,79,8611,1.38,pastel,landscape,7,105,4.36,Pakistan,1,1,new,1996,246,0.99,0.91,0.85,0.31,0.66,0.57,0.31,0.67,2495.08
ART_02913,139,118,16402,1.18,gouache,conceptual,20,134,5.13,India,1,1,good,1991,44,0.94,0.56,0.54,0.85,0.66,0.92,0.58,0.97,5824.41
ART_02914,136,132,17952,1.03,mixed_media,portrait,23,201,5.76,France,0,77,good,1999,207,0.99,0.87,0.30,0.46,0.64,0.90,0.58,0.76,4721.41
ART_02915,48,53,2544,0.91,oil,landscape,8,408,3.79,Germany,1,1,excellent,2013,21,0.99,0.59,0.79,0.82,0.99,0.59,0.57,0.54,1590.31
ART_02916,43,79,3397,0.54,oil,portrait,19,140,4.56,Japan,0,68,new,2007,47,0.99,0.55,0.85,0.49,0.99,0.78,0.52,0.66,1828.79
ART_02917,120,73,8760,1.64,mixed_media,expressionism,7,417,3.57,Germany,0,68,good,2021,11,0.99,0.84,0.55,0.93,0.99,0.87,0.72,0.56,1798.98
ART_02918,156,143,22308,1.09,gouache,landscape,6,145,5.29,Japan,0,75,new,1995,22,0.82,0.81,0.66,0.60,0.96,0.49,0.81,0.43,2604.16
ART_02919,51,40,2040,1.27,digital,conceptual,15,358,3.62,Bangladesh,1,1,new,1991,135,0.99,0.95,0.59,0.83,0.86,0.99,0.76,0.96,1729.94
ART_02920,79,99,7821,0.80,acrylic,conceptual,21,18,5.22,India,1,1,good,2013,29,0.88,0.77,0.54,0.48,0.87,0.89,0.42,0.82,3772.62
ART_02921,34,37,1258,0.92,ink,surrealism,24,328,4.60,UK,0,47,good,2026,177,0.99,0.50,0.39,0.65,0.99,0.74,0.54,0.61,617.45
ART_02922,52,56,2912,0.93,pastel,realism,14,63,3.63,Turkey,1,1,new,2000,51,0.98,0.73,0.40,0.54,0.79,0.99,0.43,0.73,1500.76
ART_02923,104,95,9880,1.09,digital,realism,8,53,2.96,USA,1,1,excellent,2026,123,0.87,0.90,0.30,0.46,0.89,0.65,0.50,0.72,1836.70
ART_02924,69,72,4968,0.96,oil,landscape,2,2,2.98,Italy,1,1,excellent,2017,167,0.86,0.82,0.51,0.55,0.86,0.57,0.39,0.88,1859.39
ART_02925,59,108,6372,0.55,gouache,landscape,2,241,4.54,UK,1,1,good,2004,38,0.74,0.71,0.31,0.63,0.88,0.95,0.80,0.71,1918.95
ART_02926,116,145,16820,0.80,watercolor,conceptual,25,85,5.39,India,1,1,excellent,2009,138,0.99,0.73,0.43,0.93,0.75,0.91,0.76,0.51,5790.62
ART_02927,28,85,2380,0.33,acrylic,portrait,2,0,4.11,Canada,1,1,good,1994,78,0.59,0.67,0.57,0.44,0.84,0.79,0.72,0.88,1230.76
ART_02928,80,140,11200,0.57,gouache,pop_art,2,307,4.37,Canada,1,1,new,2003,181,0.93,0.60,0.85,0.54,0.71,0.69,0.29,0.55,2218.86
ART_02929,149,117,17433,1.27,charcoal,expressionism,9,324,5.20,Italy,1,1,good,2020,91,0.99,0.58,0.70,0.49,0.73,0.93,0.65,0.76,4985.68
ART_02930,125,25,3125,5.00,ink,pop_art,8,290,4.79,Bangladesh,0,77,fair,2010,25,0.88,0.48,0.39,0.72,0.99,0.76,0.84,0.56,563.41
ART_02931,155,110,17050,1.41,ink,pop_art,10,0,4.78,Pakistan,1,1,fair,2024,74,0.86,0.66,0.30,0.93,0.92,0.83,0.63,0.73,2001.19
ART_02932,52,50,2600,1.04,acrylic,minimalism,20,89,4.75,Germany,1,1,excellent,2018,242,0.99,0.94,0.48,0.52,0.87,0.99,0.83,0.42,1727.14
ART_02933,25,37,925,0.68,ink,pop_art,23,346,3.90,UAE,0,81,excellent,2020,118,0.99,0.86,0.57,0.91,0.57,0.74,0.81,0.63,343.75
ART_02934,158,78,12324,2.03,mixed_media,realism,7,95,5.22,UK,1,1,new,1994,197,0.83,0.60,0.33,0.79,0.95,0.83,0.40,0.43,4424.34
ART_02935,83,87,7221,0.95,charcoal,conceptual,7,256,5.41,Canada,1,1,fair,2011,100,0.79,0.73,0.48,0.61,0.85,0.64,0.56,0.47,1793.47
ART_02936,48,82,3936,0.59,watercolor,abstract,11,59,5.10,Canada,1,1,fair,1996,125,0.77,0.74,0.58,0.40,0.97,0.54,0.92,0.67,1704.17
ART_02937,56,59,3304,0.95,ink,portrait,4,2,4.41,India,0,16,good,2012,13,0.65,0.63,0.65,0.88,0.59,0.64,0.74,0.84,582.82
ART_02938,125,133,16625,0.94,ink,conceptual,25,1,4.38,Canada,0,62,good,2003,44,0.90,0.79,0.68,0.83,0.66,0.91,0.32,0.84,2258.57
ART_02939,41,156,6396,0.26,pastel,pop_art,18,8,3.53,Turkey,1,1,good,2013,138,0.86,0.70,0.45,0.38,0.71,0.97,0.81,0.68,1553.46
ART_02940,99,152,15048,0.65,oil,realism,9,308,4.12,Germany,0,72,excellent,2019,62,0.98,0.87,0.40,0.36,0.63,0.92,0.72,0.78,3956.97
ART_02941,35,115,4025,0.30,charcoal,expressionism,24,98,3.94,Japan,1,1,good,1994,122,0.99,0.85,0.64,0.63,0.68,0.92,0.56,0.73,1634.63
ART_02942,51,77,3927,0.66,oil,expressionism,21,108,3.94,Italy,0,72,good,2022,174,0.99,0.76,0.63,0.39,0.95,0.63,0.49,0.41,1073.60
ART_02943,43,139,5977,0.31,digital,landscape,15,151,5.14,UK,1,1,excellent,2013,201,0.99,0.89,0.81,0.74,0.68,0.64,0.93,0.41,2227.24
ART_02944,52,152,7904,0.34,mixed_media,expressionism,2,11,2.87,Pakistan,1,1,good,2017,221,0.93,0.67,0.56,0.39,0.57,0.98,0.40,0.67,1944.66
ART_02945,110,98,10780,1.12,watercolor,abstract,12,89,3.64,Germany,1,1,good,2002,34,0.83,0.68,0.78,0.71,0.99,0.53,0.55,0.87,2823.34
ART_02946,70,105,7350,0.67,gouache,conceptual,11,183,4.46,Canada,1,1,excellent,2022,149,0.99,0.67,0.44,0.92,0.64,0.62,0.32,0.98,2390.79
ART_02947,41,146,5986,0.28,watercolor,surrealism,23,210,5.15,Pakistan,0,50,good,2011,102,0.99,0.59,0.85,0.84,0.71,0.80,0.80,0.47,1469.69
ART_02948,46,91,4186,0.51,gouache,landscape,25,338,4.81,Germany,1,1,excellent,2025,79,0.93,0.59,0.55,0.41,0.89,0.54,0.96,0.45,1659.30
ART_02949,149,24,3576,6.21,acrylic,abstract,23,76,4.84,Canada,0,27,new,2009,44,0.99,0.61,0.43,0.92,0.87,0.79,0.80,0.91,2223.97
ART_02950,109,51,5559,2.14,acrylic,landscape,9,242,5.23,Bangladesh,0,21,new,2004,246,0.99,0.52,0.67,0.73,0.74,0.72,0.91,0.95,2694.48
ART_02951,65,142,9230,0.46,charcoal,expressionism,25,99,4.33,Pakistan,1,1,good,1992,141,0.86,0.63,0.49,0.52,0.59,0.54,0.91,0.76,2576.50
ART_02952,98,135,13230,0.73,watercolor,portrait,13,1,3.75,UAE,1,1,excellent,2002,244,0.71,0.66,0.40,0.76,0.91,0.57,0.94,0.63,2606.86
ART_02953,44,46,2024,0.96,mixed_media,pop_art,8,332,3.66,Germany,0,81,fair,2020,72,0.99,0.83,0.48,0.87,0.98,0.99,0.66,0.64,764.45
ART_02954,58,118,6844,0.49,charcoal,surrealism,24,0,3.08,India,1,1,good,2003,107,0.93,0.71,0.32,0.82,0.67,0.68,0.51,0.98,2195.27
ART_02955,68,67,4556,1.01,acrylic,abstract,23,154,5.72,UK,1,1,good,2008,196,0.99,0.77,0.85,0.78,0.87,0.74,0.48,0.78,3284.46
ART_02956,62,87,5394,0.71,gouache,impressionism,20,302,4.05,UK,1,1,fair,2005,210,0.99,0.93,0.28,0.31,0.71,0.60,0.37,0.98,2568.51
ART_02957,29,94,2726,0.31,watercolor,impressionism,13,1,3.89,UK,1,1,excellent,2004,98,0.66,0.91,0.73,0.62,0.58,0.74,0.61,0.54,990.02
ART_02958,142,125,17750,1.14,oil,pop_art,1,281,4.77,USA,1,1,fair,2012,156,0.94,0.90,0.79,0.92,0.84,0.51,0.38,0.95,5712.02
ART_02959,43,84,3612,0.51,charcoal,minimalism,13,30,4.05,France,1,1,new,2015,47,0.75,0.63,0.60,0.66,0.80,0.81,0.64,0.82,1319.66
ART_02960,95,140,13300,0.68,pastel,minimalism,16,3,4.65,Japan,1,1,excellent,2015,172,0.96,0.81,0.58,0.56,0.83,0.71,0.70,0.88,3364.92
ART_02961,103,145,14935,0.71,gouache,surrealism,1,299,4.21,Turkey,1,1,fair,2012,167,0.99,0.56,0.32,0.55,0.58,0.58,0.43,0.41,2463.49
ART_02962,20,136,2720,0.15,gouache,portrait,13,133,3.10,France,1,1,fair,1996,111,0.99,0.90,0.87,0.88,0.94,0.98,0.64,0.44,1014.95
ART_02963,155,59,9145,2.63,gouache,realism,20,202,4.73,UAE,1,1,new,1998,155,0.99,0.81,0.55,0.53,0.68,0.85,0.82,0.57,4310.03
ART_02964,73,28,2044,2.61,ink,minimalism,3,350,4.05,Japan,1,1,good,2013,40,0.78,0.95,0.73,0.37,0.78,0.84,0.34,0.94,885.51
ART_02965,101,55,5555,1.84,pastel,impressionism,23,0,4.60,Germany,1,1,fair,1999,167,0.65,0.93,0.49,0.74,0.90,0.65,0.93,0.52,1793.06
ART_02966,145,109,15805,1.33,pastel,expressionism,6,186,3.15,Pakistan,1,1,excellent,2006,143,0.99,0.79,0.59,0.38,0.96,0.58,0.88,0.61,3998.79
ART_02967,72,56,4032,1.29,watercolor,realism,15,56,5.31,Germany,1,1,new,2002,91,0.99,0.73,0.75,0.85,0.70,0.72,0.28,0.91,2060.05
ART_02968,36,147,5292,0.24,ink,pop_art,24,234,4.91,Pakistan,1,1,fair,2013,65,0.94,0.59,0.53,0.76,0.68,0.82,0.77,0.92,2048.20
ART_02969,99,130,12870,0.76,gouache,conceptual,17,390,4.00,Canada,1,1,fair,2025,206,0.99,0.72,0.42,0.62,0.88,0.82,0.31,0.73,2929.92
ART_02970,23,24,552,0.96,charcoal,surrealism,16,36,4.29,Japan,1,1,excellent,2009,245,0.99,0.63,0.68,0.42,0.88,0.62,0.31,0.43,461.45
ART_02971,134,78,10452,1.72,ink,pop_art,7,135,3.89,Bangladesh,1,1,good,2003,102,0.79,0.62,0.87,0.78,0.77,0.96,0.77,0.76,2492.00
ART_02972,72,135,9720,0.53,acrylic,surrealism,0,98,3.33,USA,1,1,new,1993,235,0.90,0.93,0.29,0.72,0.92,0.70,0.61,0.96,4153.05
ART_02973,38,132,5016,0.29,mixed_media,realism,25,401,3.66,Italy,1,1,fair,2022,185,0.99,0.73,0.35,0.69,0.88,0.72,0.55,0.44,2180.30
ART_02974,61,32,1952,1.91,ink,impressionism,13,46,4.39,Japan,1,1,new,1994,16,0.99,0.76,0.53,0.56,0.99,0.99,0.48,0.76,1205.70
ART_02975,146,28,4088,5.21,gouache,portrait,2,100,3.71,Italy,1,1,excellent,2012,110,0.70,0.60,0.73,0.68,0.89,0.94,0.81,0.66,1158.74
ART_02976,25,31,775,0.81,acrylic,pop_art,1,28,3.57,USA,0,63,good,2012,141,0.81,0.50,0.86,0.32,0.61,0.69,0.26,0.95,287.27
ART_02977,75,87,6525,0.86,ink,abstract,17,53,5.43,Turkey,0,37,new,2013,134,0.81,0.86,0.79,0.30,0.92,0.97,0.77,0.43,1367.24
ART_02978,150,51,7650,2.94,digital,surrealism,14,0,4.04,Bangladesh,1,1,fair,2016,55,0.94,0.95,0.42,0.55,0.68,0.90,0.77,0.93,2533.37
ART_02979,46,29,1334,1.59,oil,surrealism,18,200,5.05,UK,1,1,excellent,2018,159,0.99,0.70,0.51,0.80,0.97,0.92,0.53,0.63,1961.86
ART_02980,49,41,2009,1.20,mixed_media,abstract,6,193,3.94,Pakistan,1,1,good,1994,156,0.99,0.63,0.63,0.89,0.85,0.93,0.62,0.54,1348.43
ART_02981,28,84,2352,0.33,charcoal,conceptual,11,279,3.83,France,0,59,good,2000,31,0.79,0.86,0.28,0.38,0.96,0.52,0.61,0.62,525.66
ART_02982,79,55,4345,1.44,watercolor,portrait,17,38,4.47,Canada,0,43,fair,2021,134,0.88,0.50,0.40,0.85,0.58,0.60,0.50,0.48,662.42
ART_02983,126,60,7560,2.10,oil,abstract,3,201,5.29,UAE,1,1,good,2012,223,0.99,0.87,0.58,0.86,0.78,0.98,0.69,0.59,3673.23
ART_02984,25,141,3525,0.18,pastel,impressionism,11,229,4.91,Bangladesh,1,1,new,2011,222,0.99,0.61,0.46,0.91,0.88,0.71,0.54,0.83,2223.43
ART_02985,108,117,12636,0.92,oil,abstract,9,367,4.26,France,1,1,excellent,2026,171,0.88,0.86,0.51,0.90,0.96,0.84,0.50,0.83,6066.86
ART_02986,58,153,8874,0.38,oil,impressionism,21,262,5.40,India,0,45,good,2017,51,0.99,0.52,0.83,0.48,0.99,0.97,0.81,0.44,3140.61
ART_02987,135,32,4320,4.22,watercolor,surrealism,10,213,5.49,UAE,1,1,good,2001,11,0.99,0.75,0.42,0.49,0.88,0.50,0.76,0.68,2623.92
ART_02988,49,88,4312,0.56,pastel,portrait,12,32,4.57,Japan,1,1,fair,1999,198,0.94,0.72,0.88,0.81,0.98,0.51,0.86,0.92,1886.33
ART_02989,100,54,5400,1.85,pastel,impressionism,16,317,4.92,Pakistan,0,76,excellent,2021,170,0.99,0.50,0.63,0.83,0.88,0.82,0.34,0.55,1263.99
ART_02990,94,117,10998,0.80,pastel,conceptual,13,228,5.35,Bangladesh,1,1,excellent,2005,33,0.88,0.89,0.74,0.47,0.63,0.96,0.53,0.84,3898.70
ART_02991,124,81,10044,1.53,mixed_media,abstract,5,114,3.79,Italy,1,1,fair,2023,138,0.77,0.81,0.69,0.41,0.59,0.92,0.49,0.48,2155.90
ART_02992,23,79,1817,0.29,pastel,surrealism,25,41,3.40,Turkey,1,1,fair,2002,107,0.99,0.72,0.32,0.95,0.94,0.89,0.93,0.73,958.66
ART_02993,54,54,2916,1.00,oil,surrealism,16,0,4.27,UK,1,1,fair,2020,28,0.65,0.94,0.30,0.76,0.96,0.89,0.93,0.47,1511.68
ART_02994,122,52,6344,2.35,digital,pop_art,21,380,3.90,Japan,1,1,new,2015,78,0.99,0.64,0.62,0.94,0.96,0.75,0.90,0.91,3852.38
ART_02995,107,158,16906,0.68,ink,conceptual,17,25,3.25,Canada,1,1,fair,2003,246,0.99,0.67,0.44,0.58,0.84,0.82,0.75,0.63,2394.27
ART_02996,110,140,15400,0.79,ink,portrait,20,218,4.40,USA,1,1,good,1993,192,0.99,0.75,0.59,0.57,0.55,0.62,0.29,0.73,3729.41
ART_02997,155,23,3565,6.74,acrylic,conceptual,19,4,4.92,France,0,37,fair,1999,204,0.87,0.49,0.65,0.55,0.94,0.62,0.89,0.53,1049.95
ART_02998,148,99,14652,1.49,gouache,pop_art,18,175,3.37,UAE,1,1,fair,2004,177,0.99,0.57,0.46,0.65,0.92,0.73,0.91,0.74,3417.66
ART_02999,120,65,7800,1.85,gouache,portrait,7,100,4.10,France,0,54,good,1999,11,0.99,0.74,0.37,0.59,0.77,0.95,0.25,0.56,1113.96
ART_03000,126,137,17262,0.92,watercolor,expressionism,7,236,3.18,Japan,0,36,excellent,2012,221,0.99,0.54,0.46,0.93,0.99,0.59,0.93,0.48,2359.40
ART_03001,123,153,18819,0.80,acrylic,expressionism,8,395,4.75,Canada,0,13,fair,2010,60,0.99,0.72,0.54,0.90,0.99,0.52,0.63,0.86,5481.04
ART_03002,37,109,4033,0.34,digital,portrait,21,330,4.99,UAE,1,1,excellent,2015,128,0.99,0.65,0.69,0.35,0.89,0.52,0.37,0.48,1668.66
ART_03003,27,54,1458,0.50,mixed_media,abstract,3,57,4.83,Germany,1,1,excellent,2000,98,0.79,0.65,0.82,0.38,0.85,0.61,0.62,0.54,761.22
ART_03004,109,56,6104,1.95,mixed_media,surrealism,10,133,5.22,Turkey,0,78,new,1990,171,0.78,0.73,0.30,0.93,0.74,0.58,0.83,0.97,2735.10
ART_03005,99,28,2772,3.54,acrylic,realism,7,70,4.67,Canada,1,1,good,2002,91,0.99,0.67,0.68,0.41,0.87,0.89,0.50,0.53,1544.64
ART_03006,117,139,16263,0.84,gouache,expressionism,4,11,3.52,USA,1,1,fair,2005,180,0.59,0.64,0.77,0.50,0.61,0.96,0.75,0.55,1706.29
ART_03007,83,47,3901,1.77,oil,conceptual,11,135,3.56,Italy,0,33,good,2009,16,0.97,0.50,0.84,0.52,0.93,0.52,0.81,0.86,1502.32
ART_03008,145,31,4495,4.68,mixed_media,realism,23,20,5.40,UAE,1,1,excellent,2002,11,0.86,0.58,0.56,0.94,0.79,0.57,0.52,0.48,1921.25
ART_03009,76,62,4712,1.23,acrylic,minimalism,21,242,3.50,India,1,1,excellent,2013,63,0.99,0.86,0.90,0.60,0.82,0.99,0.42,0.82,2304.90
ART_03010,37,36,1332,1.03,watercolor,conceptual,16,160,4.80,India,1,1,good,1994,62,0.83,0.84,0.87,0.81,0.76,0.87,0.42,0.88,908.94
ART_03011,71,73,5183,0.97,acrylic,surrealism,2,61,4.67,Germany,1,1,excellent,2024,198,0.89,0.70,0.54,0.83,0.91,0.51,0.34,0.65,1882.31
ART_03012,103,86,8858,1.20,mixed_media,conceptual,18,42,3.26,UK,1,1,good,1998,60,0.99,0.89,0.68,0.55,0.99,0.79,0.63,0.59,3389.33
ART_03013,158,71,11218,2.23,watercolor,impressionism,25,30,3.97,Turkey,1,1,good,2000,110,0.99,0.80,0.45,0.33,0.88,0.54,0.67,0.58,3303.87
ART_03014,35,140,4900,0.25,watercolor,realism,18,339,4.29,Pakistan,1,1,good,1990,246,0.99,0.64,0.57,0.40,0.98,0.92,0.46,0.93,3574.52
ART_03015,113,136,15368,0.83,charcoal,portrait,9,21,4.44,UK,1,1,new,2017,142,0.73,0.60,0.82,0.50,0.56,0.91,0.45,0.45,1908.74
ART_03016,158,112,17696,1.41,oil,realism,19,20,4.08,USA,1,1,excellent,2002,91,0.99,0.72,0.31,0.78,0.85,0.61,0.89,0.75,6090.24
ART_03017,58,110,6380,0.53,pastel,expressionism,14,240,4.91,France,0,54,excellent,2010,97,0.99,0.70,0.44,0.65,0.84,0.61,0.39,0.75,1599.31
ART_03018,87,48,4176,1.81,charcoal,expressionism,23,5,4.86,UAE,1,1,fair,2010,161,0.99,0.86,0.89,0.57,0.79,0.65,0.69,0.96,2030.80
ART_03019,114,49,5586,2.33,ink,minimalism,22,207,4.15,UAE,1,1,fair,2019,186,0.99,0.90,0.48,0.63,0.79,0.79,0.74,0.97,2392.65
ART_03020,51,151,7701,0.34,digital,impressionism,4,355,3.68,Pakistan,1,1,good,2014,240,0.99,0.63,0.38,0.68,0.99,0.78,0.61,0.95,2780.72
ART_03021,159,155,24645,1.03,acrylic,minimalism,21,398,4.68,Turkey,1,1,new,2019,164,0.99,0.93,0.89,0.82,0.67,0.90,0.45,0.67,9096.11
ART_03022,71,90,6390,0.79,digital,surrealism,21,310,4.31,Germany,1,1,excellent,2019,126,0.99,0.94,0.72,0.75,0.82,0.62,0.93,0.95,4189.71
ART_03023,46,146,6716,0.32,mixed_media,minimalism,2,224,4.11,Bangladesh,0,6,excellent,2004,215,0.99,0.81,0.82,0.81,0.88,0.97,0.90,0.82,2746.91
ART_03024,139,150,20850,0.93,watercolor,minimalism,22,270,3.70,France,1,1,excellent,2013,189,0.99,0.94,0.49,0.31,0.71,0.73,0.88,0.67,6641.21
ART_03025,25,66,1650,0.38,ink,expressionism,23,321,5.42,UAE,0,76,good,2001,150,0.99,0.77,0.73,0.89,0.67,0.71,0.62,0.62,698.89
ART_03026,115,75,8625,1.53,pastel,portrait,6,398,4.61,France,1,1,fair,2024,58,0.99,0.60,0.77,0.61,0.69,0.87,0.41,0.96,3011.24
ART_03027,72,29,2088,2.48,mixed_media,realism,0,415,4.39,Turkey,1,1,excellent,2021,179,0.93,0.64,0.50,0.66,0.95,0.99,0.46,0.76,1587.66
ART_03028,100,119,11900,0.84,pastel,abstract,9,253,5.63,Canada,1,1,new,2023,24,0.99,0.72,0.60,0.83,0.57,0.62,0.48,0.57,3022.40
ART_03029,105,120,12600,0.88,mixed_media,impressionism,5,219,4.24,France,1,1,excellent,2005,246,0.95,0.60,0.84,0.53,0.99,0.77,0.88,0.53,5639.50
ART_03030,133,127,16891,1.05,digital,abstract,24,30,3.23,Pakistan,1,1,new,2009,15,0.87,0.64,0.83,0.85,0.99,0.64,0.77,0.86,3816.49
ART_03031,47,108,5076,0.44,oil,portrait,12,111,3.16,Canada,1,1,new,2018,21,0.99,0.95,0.72,0.67,0.93,0.62,0.47,0.84,2637.71
ART_03032,100,118,11800,0.85,acrylic,minimalism,25,65,4.91,USA,0,30,good,1999,133,0.89,0.49,0.78,0.79,0.59,0.70,0.70,0.87,3589.17
ART_03033,76,44,3344,1.73,gouache,impressionism,0,0,3.68,UAE,0,65,good,1998,125,0.59,0.61,0.86,0.43,0.96,0.67,0.49,0.48,431.49
ART_03034,130,121,15730,1.07,charcoal,realism,8,368,4.39,Italy,1,1,new,2014,57,0.99,0.95,0.64,0.77,0.99,0.73,0.58,0.56,3814.66
ART_03035,121,83,10043,1.46,gouache,conceptual,6,60,3.15,Turkey,1,1,excellent,2015,42,0.99,0.70,0.48,0.48,0.72,0.53,0.60,0.79,2011.33
ART_03036,140,53,7420,2.64,mixed_media,impressionism,4,103,3.73,Japan,1,1,new,1998,110,0.99,0.66,0.41,0.85,0.90,0.60,0.57,0.46,2736.26
ART_03037,136,118,16048,1.15,mixed_media,abstract,17,305,4.49,Japan,1,1,new,2012,113,0.88,0.95,0.49,0.52,0.62,0.99,0.96,0.42,6773.34
ART_03038,110,158,17380,0.70,charcoal,expressionism,2,53,3.14,UK,1,1,new,2000,167,0.98,0.74,0.28,0.38,0.99,0.56,0.56,0.74,3387.32
ART_03039,120,126,15120,0.95,pastel,realism,12,155,3.63,France,1,1,excellent,1993,145,0.89,0.59,0.29,0.42,0.92,0.59,0.90,0.64,3266.25
ART_03040,153,153,23409,1.00,acrylic,expressionism,23,2,3.99,UK,0,69,good,2017,173,0.99,0.80,0.62,0.35,0.62,0.89,0.35,0.48,2582.42
ART_03041,127,132,16764,0.96,charcoal,realism,3,3,4.31,USA,1,1,fair,2023,37,0.74,0.87,0.30,0.83,0.89,0.73,0.84,0.53,1606.78
ART_03042,35,125,4375,0.28,oil,surrealism,16,0,3.76,Germany,1,1,new,2026,77,0.75,0.56,0.71,0.84,0.85,0.84,0.55,0.86,1906.50
ART_03043,117,46,5382,2.54,charcoal,conceptual,16,5,4.15,Pakistan,1,1,good,1997,179,0.94,0.89,0.43,0.69,0.99,0.99,0.69,0.48,1966.05
ART_03044,102,131,13362,0.78,ink,realism,23,58,5.51,Canada,1,1,excellent,2021,34,0.99,0.84,0.84,0.39,0.57,0.97,0.44,0.94,3720.53
ART_03045,51,92,4692,0.55,acrylic,conceptual,17,70,3.24,USA,1,1,good,2003,152,0.99,0.91,0.73,0.62,0.63,0.99,0.44,0.82,2428.99
ART_03046,118,102,12036,1.16,digital,conceptual,4,198,3.05,France,1,1,excellent,1996,108,0.97,0.88,0.73,0.46,0.78,0.99,0.49,0.64,2549.13
ART_03047,37,99,3663,0.37,acrylic,impressionism,20,248,5.80,Germany,1,1,new,2016,209,0.99,0.74,0.40,0.73,0.91,0.53,0.60,0.93,3912.85
ART_03048,108,95,10260,1.14,oil,realism,25,122,4.88,Germany,1,1,new,2020,175,0.92,0.88,0.89,0.81,0.62,0.90,0.30,0.81,5583.78
ART_03049,122,102,12444,1.20,pastel,abstract,6,12,4.09,France,1,1,excellent,2010,192,0.66,0.57,0.32,0.52,0.74,0.53,0.92,0.82,2615.80
ART_03050,39,159,6201,0.25,digital,abstract,9,210,3.91,Bangladesh,1,1,excellent,2011,222,0.90,0.79,0.70,0.88,0.57,0.66,0.52,0.86,2412.09
ART_03051,48,27,1296,1.78,charcoal,impressionism,11,89,4.06,Italy,1,1,new,2012,215,0.99,0.78,0.90,0.94,0.99,0.52,0.51,0.77,949.24
ART_03052,92,140,12880,0.66,watercolor,realism,25,280,5.74,Bangladesh,0,15,new,2018,66,0.99,0.52,0.70,0.55,0.99,0.73,0.77,0.73,5023.90
ART_03053,84,103,8652,0.82,watercolor,impressionism,5,313,4.07,Canada,1,1,good,1992,124,0.91,0.60,0.46,0.51,0.63,0.95,0.97,0.61,3058.07
ART_03054,142,155,22010,0.92,digital,abstract,14,222,5.03,India,1,1,fair,2024,166,0.99,0.72,0.89,0.74,0.72,0.99,0.62,0.82,5822.90
ART_03055,36,148,5328,0.24,gouache,impressionism,2,206,4.90,Pakistan,1,1,new,2003,78,0.97,0.66,0.67,0.36,0.98,0.92,0.52,0.43,1991.03
ART_03056,90,22,1980,4.09,oil,conceptual,15,24,3.05,Japan,1,1,good,2012,186,0.99,0.91,0.63,0.68,0.76,0.95,0.56,0.76,1261.67
ART_03057,157,70,10990,2.24,gouache,expressionism,14,1,4.33,UAE,0,27,good,2005,62,0.73,0.77,0.33,0.57,0.59,0.54,0.41,0.96,1843.60
ART_03058,98,46,4508,2.13,gouache,portrait,7,359,5.64,France,1,1,good,1999,200,0.90,0.59,0.31,0.68,0.61,0.52,0.93,0.56,2204.55
ART_03059,120,131,15720,0.92,digital,landscape,20,87,3.66,Japan,1,1,good,1996,174,0.83,0.81,0.50,0.78,0.91,0.58,0.93,0.83,4274.30
ART_03060,95,85,8075,1.12,mixed_media,abstract,0,84,3.32,Germany,1,1,good,2017,62,0.99,0.67,0.71,0.51,0.92,0.77,0.79,0.89,3057.54
ART_03061,48,152,7296,0.32,mixed_media,minimalism,12,372,4.35,Bangladesh,1,1,fair,2014,163,0.99,0.79,0.65,0.63,0.97,0.81,0.50,0.54,3302.73
ART_03062,63,26,1638,2.42,watercolor,impressionism,1,9,4.81,France,1,1,good,2019,151,0.86,0.87,0.29,0.55,0.74,0.64,0.93,0.53,652.30
ART_03063,33,131,4323,0.25,gouache,abstract,6,43,2.83,Bangladesh,1,1,excellent,2023,44,0.89,0.74,0.59,0.42,0.56,0.71,0.93,0.92,1207.19
ART_03064,49,21,1029,2.33,charcoal,minimalism,17,99,5.33,Bangladesh,0,17,excellent,1998,123,0.99,0.53,0.41,0.81,0.99,0.79,0.57,0.43,569.29
ART_03065,117,102,11934,1.15,gouache,abstract,15,161,5.12,France,1,1,fair,2011,64,0.94,0.83,0.76,0.74,0.79,0.76,0.57,0.94,3273.10
ART_03066,67,40,2680,1.68,pastel,conceptual,10,100,3.65,UAE,1,1,new,2009,237,0.91,0.80,0.86,0.47,0.69,0.90,0.55,0.44,1120.14
ART_03067,145,152,22040,0.95,gouache,impressionism,21,1,4.09,Canada,1,1,new,2021,222,0.98,0.86,0.80,0.63,0.92,0.74,0.44,0.83,5489.31
ART_03068,90,31,2790,2.90,acrylic,realism,17,298,4.11,Canada,1,1,good,2003,203,0.99,0.60,0.61,0.68,0.63,0.88,0.66,0.43,1412.71
ART_03069,132,54,7128,2.44,pastel,abstract,25,270,4.32,Japan,0,70,fair,2016,213,0.99,0.54,0.44,0.91,0.93,0.66,0.55,0.65,1638.99
ART_03070,49,116,5684,0.42,digital,expressionism,20,63,5.60,Canada,1,1,new,2000,51,0.99,0.83,0.37,0.59,0.59,0.95,0.47,0.54,2495.19
ART_03071,75,41,3075,1.83,charcoal,impressionism,0,300,4.85,India,1,1,good,1992,22,0.99,0.65,0.78,0.53,0.73,0.96,0.54,0.96,1551.63
